year,month,day,time_of_day,week,rainfall
2019,7,3,Night,26,2.4370000009999973
2019,7,4,Afternoon,26,7.57600001
2019,7,4,Evening,26,2.027000000999998
2019,7,4,Morning,26,13.483000026999997
2019,7,4,Night,26,4.6770000039999955
2019,7,5,Afternoon,26,85.95600001100003
2019,7,5,Evening,26,2.7120000029999995
2019,7,5,Morning,26,59.88800001000002
2019,7,5,Night,26,12.844999998999995
2019,7,6,Afternoon,26,20.106999983
2019,7,6,Evening,26,80.15700000200003
2019,7,6,Morning,26,18.298999979999994
2019,7,6,Night,26,3.847000003999996
2019,7,7,Afternoon,26,5.829
2019,7,7,Evening,26,3.8289999899999954
2019,7,7,Morning,26,8.073000001
2019,7,7,Night,26,1.600000002
2019,7,8,Afternoon,27,10.477999998999993
2019,7,8,Evening,27,2.9849999919999965
2019,7,8,Morning,27,13.877999993
2019,7,8,Night,27,3.0699999999999976
2019,7,9,Afternoon,27,5.522999999999999
2019,7,9,Evening,27,2.299000006
2019,7,9,Morning,27,11.315000009999995
2019,7,9,Night,27,3.0070000009999993
2019,7,10,Afternoon,27,5.4719999999999995
2019,7,10,Evening,27,3.9250000079999903
2019,7,10,Morning,27,11.584000005999998
2019,7,10,Night,27,3.7280000079999955
2019,7,11,Afternoon,27,13.566999990999998
2019,7,11,Evening,27,0.21000000300000005
2019,7,11,Morning,27,23.652000001
2019,7,11,Night,27,2.3480000039999944
2019,7,12,Afternoon,27,6.01600001
2019,7,12,Evening,27,2.0570000099999994
2019,7,12,Morning,27,7.808999989999997
2019,7,12,Night,27,1.433000001999999
2019,7,13,Afternoon,27,644.7330000049991
2019,7,13,Evening,27,1.3259999999999998
2019,7,13,Morning,27,6.184000000000002
2019,7,13,Night,27,1.4780000029999998
2019,7,14,Afternoon,27,1.327
2019,7,14,Evening,27,0.16
2019,7,14,Morning,27,2.5260000000000002
2019,7,14,Night,27,0.48700000000000004
2019,7,15,Afternoon,28,1.17000001
2019,7,15,Evening,28,0.3530000000000001
2019,7,15,Morning,28,1.4030000029999992
2019,7,15,Night,28,0.19000000000000003
2019,7,16,Afternoon,28,181.32200009999997
2019,7,16,Evening,28,42.42899998299999
2019,7,16,Morning,28,0.002
2019,7,16,Night,28,28.770000004000025
2019,7,17,Afternoon,28,93.95700000200003
2019,7,17,Evening,28,0.44700000100000015
2019,7,17,Morning,28,1496.8179989689968
2019,7,17,Night,28,122.37400004700034
2019,7,18,Afternoon,28,0.28400000000000003
2019,7,18,Evening,28,0.0
2019,7,18,Morning,28,0.14500000000000002
2019,7,18,Night,28,0.13800000000000007
2019,7,19,Afternoon,28,27.011999991999993
2019,7,19,Evening,28,7.423999999999999
2019,7,19,Morning,28,2.8680000999999997
2019,7,19,Night,28,0.909
2019,7,20,Afternoon,28,1.42999999
2019,7,20,Evening,28,201.26200008300026
2019,7,20,Morning,28,3.4720000000000004
2019,7,20,Night,28,0.697
2019,7,21,Afternoon,28,5.921999999999999
2019,7,21,Evening,28,0.4840000000000001
2019,7,21,Morning,28,7.527000000000001
2019,7,21,Night,28,0.909
2019,7,22,Afternoon,29,4.248
2019,7,22,Evening,29,244.11600005700015
2019,7,22,Morning,29,5.786999990999998
2019,7,22,Night,29,3.1620000119999974
2019,7,23,Afternoon,29,5.540000000000001
2019,7,23,Evening,29,0.116
2019,7,23,Morning,29,6.127999998999999
2019,7,23,Night,29,0.24000000000000002
2019,7,24,Afternoon,29,6.000999999
2019,7,24,Evening,29,0.0
2019,7,24,Morning,29,5.893
2019,7,24,Night,29,0.6560000000000004
2019,7,25,Afternoon,29,29.989999999999995
2019,7,25,Evening,29,1.5839999999999996
2019,7,25,Morning,29,4.214000002
2019,7,25,Night,29,0.5840000000000001
2019,7,26,Afternoon,29,1.936
2019,7,26,Evening,29,0.277
2019,7,26,Morning,29,6.240000012
2019,7,26,Night,29,1.2459999910000006
2019,7,27,Afternoon,29,10.770000000000003
2019,7,27,Evening,29,39.62000000500001
2019,7,27,Morning,29,6.706999989999999
2019,7,27,Night,29,1.307000004000001
2019,7,28,Afternoon,29,10.075999989999998
2019,7,28,Evening,29,2.0840000029999994
2019,7,28,Morning,29,6.437
2019,7,28,Night,29,1.5950000119999999
2019,7,29,Afternoon,30,3.018
2019,7,29,Evening,30,57.75500000800003
2019,7,29,Morning,30,5.9640000089999985
2019,7,29,Night,30,1.3240000000000003
2019,7,30,Afternoon,30,28.646000000999997
2019,7,30,Evening,30,0.205
2019,7,30,Morning,30,379.9020000119997
2019,7,30,Night,30,282.0870000799999
2019,7,31,Afternoon,30,6.105000000000002
2019,7,31,Evening,30,0.108
2019,7,31,Morning,30,6.594999989999996
2019,7,31,Night,30,0.44000000000000006
2019,8,1,Afternoon,30,2.7520000000000002
2019,8,1,Evening,30,0.3330000000000001
2019,8,1,Morning,30,5.188000001
2019,8,1,Night,30,0.353
2019,8,2,Afternoon,30,1.7220000009999998
2019,8,2,Evening,30,0.24200000000000002
2019,8,2,Morning,30,6.083000002999998
2019,8,2,Night,30,1.0729999990000003
2019,8,3,Afternoon,30,4.893999990000001
2019,8,3,Evening,30,0.8040000000000002
2019,8,3,Morning,30,5.510999990999996
2019,8,3,Night,30,1.445
2019,8,4,Afternoon,30,3.683999989999999
2019,8,4,Evening,30,0.5870000050000003
2019,8,4,Morning,30,5.813999999999994
2019,8,4,Night,30,0.7670000000000003
2019,8,5,Afternoon,31,3.6830000019999996
2019,8,5,Evening,31,1.501000003
2019,8,5,Morning,31,6.490000010000002
2019,8,5,Night,31,0.8100000000000004
2019,8,6,Afternoon,31,48.139
2019,8,6,Evening,31,44.13700000099998
2019,8,6,Morning,31,334.96999996299974
2019,8,6,Night,31,2.0280000019999997
2019,8,7,Afternoon,31,11.228
2019,8,7,Evening,31,0.8470000010000004
2019,8,7,Morning,31,8.713000003000001
2019,8,7,Night,31,8.604999990999994
2019,8,8,Afternoon,31,135.09399989999991
2019,8,8,Evening,31,0.307000001
2019,8,8,Morning,31,8.681000022999996
2019,8,8,Night,31,5.071000004000001
2019,8,9,Afternoon,31,11.213000000000003
2019,8,9,Evening,31,0.4480000040000002
2019,8,9,Morning,31,3.678999999999999
2019,8,9,Night,31,0.254
2019,8,10,Afternoon,31,7.67099999
2019,8,10,Evening,31,0.6580000060000002
2019,8,10,Morning,31,6.863999989000002
2019,8,10,Night,31,1.460000009
2019,8,11,Afternoon,31,7.352000000999999
2019,8,11,Evening,31,1.5199999999999998
2019,8,11,Morning,31,7.753000005000002
2019,8,11,Night,31,1.3000000030000003
2019,8,12,Afternoon,32,34.722999992
2019,8,12,Evening,32,78.66600000500003
2019,8,12,Morning,32,21.297000005000005
2019,8,12,Night,32,9.765000006999992
2019,8,13,Afternoon,32,4.655000000000001
2019,8,13,Evening,32,1.5520000029999996
2019,8,13,Morning,32,10.828000001
2019,8,13,Night,32,0.8210000000000004
2019,8,14,Afternoon,32,5.8170000019999994
2019,8,14,Evening,32,1.3190000050000004
2019,8,14,Morning,32,5.775000020999999
2019,8,14,Night,32,0.47000000000000003
2019,8,15,Afternoon,32,85.86100001499999
2019,8,15,Evening,32,1.812000010999999
2019,8,15,Morning,32,4.4609999999999985
2019,8,15,Night,32,0.43500000000000005
2019,8,16,Afternoon,32,5.530000000999999
2019,8,16,Evening,32,2.147000009999994
2019,8,16,Morning,32,7.484000010000002
2019,8,16,Night,32,1.0860000000000003
2019,8,17,Afternoon,32,261.94500009100005
2019,8,17,Evening,32,1.904
2019,8,17,Morning,32,624.9250000909997
2019,8,17,Night,32,9.006000012999992
2019,8,18,Afternoon,32,93.438000011
2019,8,18,Evening,32,19.709000004999996
2019,8,18,Morning,32,9.129000011999993
2019,8,18,Night,32,40.23300000199992
2019,8,19,Afternoon,33,6.076999989999999
2019,8,19,Evening,33,0.20300000000000004
2019,8,19,Morning,33,9.270000000999998
2019,8,19,Night,33,29.11500000600003
2019,8,20,Afternoon,33,8.342000000000002
2019,8,20,Evening,33,0.3900000010000001
2019,8,20,Morning,33,8.805000000000001
2019,8,20,Night,33,0.9890000040000004
2019,8,21,Afternoon,33,9.501999989999998
2019,8,21,Evening,33,42.966000001
2019,8,21,Morning,33,8.023999991999997
2019,8,21,Night,33,69.8420000240001
2019,8,22,Afternoon,33,10.12600001
2019,8,22,Evening,33,0.037000000000000005
2019,8,22,Morning,33,11.306
2019,8,22,Night,33,0.31100000000000005
2019,8,23,Afternoon,33,5.699000001000001
2019,8,23,Evening,33,0.21500000100000002
2019,8,23,Morning,33,8.699000000999995
2019,8,23,Night,33,0.30600000000000005
2019,8,24,Afternoon,33,5.5410000010000005
2019,8,24,Evening,33,1.1180000040000004
2019,8,24,Morning,33,8.650999999999998
2019,8,24,Night,33,0.202
2019,8,25,Afternoon,33,4.241000001000001
2019,8,25,Evening,33,1.7320000029999996
2019,8,25,Morning,33,7.1219999999999954
2019,8,25,Night,33,1.4640000010000007
2019,8,26,Afternoon,34,3.430999994999998
2019,8,26,Evening,34,1.026
2019,8,26,Morning,34,9.550000017
2019,8,26,Night,34,0.9500000000000006
2019,8,27,Afternoon,34,414.0750000200004
2019,8,27,Evening,34,3.589999999999997
2019,8,27,Morning,34,27.936000005999997
2019,8,27,Night,34,59.44700002100001
2019,8,28,Afternoon,34,4.466000000000001
2019,8,28,Evening,34,1.8789999999999996
2019,8,28,Morning,34,10.835000001000003
2019,8,28,Night,34,6.714000000999997
2019,8,29,Afternoon,34,5.949999999999999
2019,8,29,Evening,34,1.6670000019999993
2019,8,29,Morning,34,10.411999999999995
2019,8,29,Night,34,0.192
2019,8,30,Afternoon,34,4.2909999999999995
2019,8,30,Evening,34,0.7190000020000005
2019,8,30,Morning,34,6.478000000000001
2019,8,30,Night,34,2.730999999999998
2019,8,31,Afternoon,34,7.556000000000004
2019,8,31,Evening,34,1.1480000090000007
2019,8,31,Morning,34,9.816000000000006
2019,8,31,Night,34,0.5750000010000003
2019,9,1,Afternoon,34,39.18600003100001
2019,9,1,Evening,34,1.7189999999999974
2019,9,1,Morning,34,7.232999994999993
2019,9,1,Night,34,0.4360000000000003
2019,9,2,Afternoon,35,9.115
2019,9,2,Evening,35,0.5030000070000002
2019,9,2,Morning,35,9.336000022999999
2019,9,2,Night,35,36.709000007000064
2019,9,3,Afternoon,35,10.533000006
2019,9,3,Evening,35,312.38200020299996
2019,9,3,Morning,35,8.010000004
2019,9,3,Night,35,1.2500000030000007
2019,9,4,Afternoon,35,9.607000000000005
2019,9,4,Evening,35,1.2000000009999994
2019,9,4,Morning,35,7.331
2019,9,4,Night,35,52.282000022000034
2019,9,5,Afternoon,35,5.9510000000000005
2019,9,5,Evening,35,1.3209999999999993
2019,9,5,Morning,35,10.459999999999997
2019,9,5,Night,35,0.5000000000000001
2019,9,6,Afternoon,35,43.90400000599999
2019,9,6,Evening,35,0.24100000100000005
2019,9,6,Morning,35,9.621000001999997
2019,9,6,Night,35,1.265999995
2019,9,7,Afternoon,35,18.336000000000002
2019,9,7,Evening,35,8.979000007
2019,9,7,Morning,35,6.609000001999997
2019,9,7,Night,35,3.999000004999998
2019,9,8,Afternoon,35,10.515000000999997
2019,9,8,Evening,35,1.3770000069999997
2019,9,8,Morning,35,10.205000000999993
2019,9,8,Night,35,0.9120000010000007
2019,9,9,Afternoon,36,0.9260000020000003
2019,9,9,Evening,36,0.9870000070000006
2019,9,9,Morning,36,1.2460000000000004
2019,9,9,Night,36,0.6590000010000003
2019,9,10,Afternoon,36,1.2319999929999998
2019,9,10,Evening,36,940.2530000039992
2019,9,10,Morning,36,1.2960000019999998
2019,9,10,Night,36,0.5190000000000003
2019,9,11,Afternoon,36,0.29100000000000004
2019,9,11,Evening,36,9.517999992999995
2019,9,11,Morning,36,0.8070000010000004
2019,9,11,Night,36,7.2430000050000025
2019,9,12,Afternoon,36,0.5800000000000001
2019,9,12,Evening,36,0.12600000000000003
2019,9,12,Morning,36,1.0650000020000001
2019,9,12,Night,36,12.30400000899997
2019,9,13,Afternoon,36,8.167000001999996
2019,9,13,Evening,36,229.0310000910001
2019,9,13,Morning,36,0.0
2019,9,13,Night,36,0.0
2019,9,14,Afternoon,36,0.0
2019,9,14,Evening,36,0.0
2019,9,14,Morning,36,0.0
2019,9,14,Night,36,8.338000001999996
2019,9,15,Afternoon,36,77.34400001
2019,9,15,Evening,36,0.10800000000000001
2019,9,15,Morning,36,103.76100002700016
2019,9,15,Night,36,7.0200000000000005
2019,9,16,Afternoon,37,14.313999993999996
2019,9,16,Evening,37,0.07200000000000002
2019,9,16,Morning,37,0.134
2019,9,16,Night,37,0.003
2019,9,17,Afternoon,37,0.161
2019,9,17,Evening,37,0.03
2019,9,17,Morning,37,1.317
2019,9,17,Night,37,0.07500000200000001
2019,9,18,Afternoon,37,0.036000000000000004
2019,9,18,Evening,37,0.08300000000000002
2019,9,18,Morning,37,0.9330000000000006
2019,9,18,Night,37,0.084
2019,9,19,Afternoon,37,0.11699999999999999
2019,9,19,Evening,37,0.3160000000000002
2019,9,19,Morning,37,0.6770000000000003
2019,9,19,Night,37,0.18500000000000008
2019,9,20,Afternoon,37,0.138
2019,9,20,Evening,37,0.3660000000000002
2019,9,20,Morning,37,1.4739999999999993
2019,9,20,Night,37,0.5280000010000003
2019,9,21,Afternoon,37,0.2450000000000001
2019,9,21,Evening,37,0.27400000000000013
2019,9,21,Morning,37,1.4440000009999991
2019,9,21,Night,37,0.1710000010000001
2019,9,22,Afternoon,37,0.269
2019,9,22,Evening,37,0.0
2019,9,22,Morning,37,3.606000009999996
2019,9,22,Night,37,1.2500000019999995
2019,9,23,Afternoon,38,4.7829999999999995
2019,9,23,Evening,38,0.2340000000000001
2019,9,23,Morning,38,0.10300000100000001
2019,9,23,Night,38,8.977000011999994
2019,9,24,Afternoon,38,1.450000001
2019,9,24,Evening,38,2.0290000129999943
2019,9,24,Morning,38,1.2770000009999996
2019,9,24,Night,38,0.2370000000000001
2019,9,25,Afternoon,38,0.9280000010000005
2019,9,25,Evening,38,0.3580000050000002
2019,9,25,Morning,38,1.2650000009999995
2019,9,25,Night,38,0.6680000010000005
2019,9,26,Afternoon,38,1.11100001
2019,9,26,Evening,38,0.41700000300000023
2019,9,26,Morning,38,26.051000009
2019,9,26,Night,38,136.5490000250001
2019,9,27,Afternoon,38,0.12100000000000002
2019,9,27,Evening,38,2.1009999999999978
2019,9,27,Morning,38,0.4120000020000002
2019,9,27,Night,38,0.6920000050000004
2019,9,28,Afternoon,38,24.02100001200001
2019,9,28,Evening,38,0.0
2019,9,28,Morning,38,35.03200001300003
2019,9,28,Night,38,130.67500004800047
2019,9,29,Afternoon,38,0.0
2019,9,29,Evening,38,1.118999991
2019,9,29,Morning,38,0.0
2019,9,29,Night,38,0.0
2019,9,30,Afternoon,39,0.0
2019,9,30,Evening,39,0.11300000000000003
2019,9,30,Morning,39,0.0
2019,9,30,Night,39,0.0
2019,10,1,Afternoon,39,427.00899999299946
2019,10,1,Evening,39,3.3670000019999877
2019,10,1,Morning,39,0.19600000100000006
2019,10,1,Night,39,0.05800000000000002
2019,10,2,Afternoon,39,2.5410000009999965
2019,10,2,Evening,39,0.0
2019,10,2,Morning,39,105.95700005200044
2019,10,2,Night,39,238.86800004799971
2019,10,3,Afternoon,39,52.337000041000174
2019,10,3,Evening,39,25.20000005400005
2019,10,3,Morning,39,5.710000003999997
2019,10,3,Night,39,1.8140000019999982
2019,10,4,Afternoon,39,0.0
2019,10,4,Evening,39,0.22100000200000006
2019,10,4,Morning,39,0.0
2019,10,4,Night,39,1.6709999999999952
2019,10,5,Afternoon,39,0.0
2019,10,5,Evening,39,0.0
2019,10,5,Morning,39,0.0
2019,10,5,Night,39,0.0
2019,10,6,Afternoon,39,0.15800000000000003
2019,10,6,Evening,39,0.0
2019,10,6,Morning,39,50.987000012999935
2019,10,6,Night,39,11.148000016999985
2019,10,7,Afternoon,40,0.0
2019,10,7,Evening,40,0.40400000200000025
2019,10,7,Morning,40,0.0
2019,10,7,Night,40,0.0
2019,10,8,Afternoon,40,0.0
2019,10,8,Evening,40,0.43000000700000024
2019,10,8,Morning,40,0.0
2019,10,8,Night,40,0.07700000000000001
2019,10,9,Afternoon,40,0.0
2019,10,9,Evening,40,0.0
2019,10,9,Morning,40,0.08900000000000001
2019,10,9,Night,40,0.1990000000000001
2019,10,10,Afternoon,40,0.0
2019,10,10,Evening,40,0.2900000010000001
2019,10,10,Morning,40,0.0
2019,10,10,Night,40,0.2610000040000002
2019,10,11,Afternoon,40,0.0
2019,10,11,Evening,40,0.056
2019,10,11,Morning,40,0.0
2019,10,11,Night,40,0.12500000200000003
2019,10,12,Afternoon,40,0.0
2019,10,12,Evening,40,0.065
2019,10,12,Morning,40,22.710000029999993
2019,10,12,Night,40,178.27600003899997
2019,10,13,Afternoon,40,0.0
2019,10,13,Evening,40,0.0
2019,10,13,Morning,40,0.007
2019,10,13,Night,40,0.2290000000000001
2019,10,14,Afternoon,41,0.11800000000000001
2019,10,14,Evening,41,0.40500000800000013
2019,10,14,Morning,41,0.0
2019,10,14,Night,41,0.05600000000000001
2019,10,15,Afternoon,41,0.032
2019,10,15,Evening,41,0.132
2019,10,15,Morning,41,0.0
2019,10,15,Night,41,0.38900000600000006
2019,10,16,Afternoon,41,12.871999999999991
2019,10,16,Evening,41,3.109999989999996
2019,10,16,Morning,41,716.306500177999
2019,10,16,Night,41,366.08699996499996
2019,10,17,Afternoon,41,0.0
2019,10,17,Evening,41,0.0
2019,10,17,Morning,41,0.0
2019,10,17,Night,41,0.2910000000000001
2019,10,18,Afternoon,41,0.0
2019,10,18,Evening,41,0.13100000000000006
2019,10,18,Morning,41,0.0
2019,10,18,Night,41,0.26100000500000015
2019,10,19,Afternoon,41,0.0
2019,10,19,Evening,41,0.2150000000000001
2019,10,19,Morning,41,0.005
2019,10,19,Night,41,0.3760000040000003
2019,10,20,Afternoon,41,0.0
2019,10,20,Evening,41,0.1820000000000001
2019,10,20,Morning,41,0.5020000060000002
2019,10,20,Night,41,0.15500000000000008
2019,10,21,Afternoon,42,0.0
2019,10,21,Evening,42,0.117
2019,10,21,Morning,42,0.0
2019,10,21,Night,42,0.16000000000000011
2019,10,22,Afternoon,42,1.3809999999999996
2019,10,22,Evening,42,0.027999999999999997
2019,10,22,Morning,42,329.00699998899944
2019,10,22,Night,42,256.5870001050002
2019,10,23,Afternoon,42,0.0
2019,10,23,Evening,42,0.0
2019,10,23,Morning,42,0.0
2019,10,23,Night,42,0.0
2019,10,24,Afternoon,42,0.0
2019,10,24,Evening,42,0.0
2019,10,24,Morning,42,12.286999989999996
2019,10,24,Night,42,0.0
2019,10,25,Afternoon,42,0.0
2019,10,25,Evening,42,0.0
2019,10,25,Morning,42,0.0
2019,10,25,Night,42,0.04300000000000001
2019,10,26,Afternoon,42,0.0
2019,10,26,Evening,42,286.18500004399993
2019,10,26,Morning,42,0.08900000000000002
2019,10,26,Night,42,0.16200000100000003
2019,10,27,Afternoon,42,0.0
2019,10,27,Evening,42,0.048999999999999995
2019,10,27,Morning,42,179.3490000060001
2019,10,27,Night,42,1571.4250001509988
2019,10,28,Afternoon,43,0.030000000000000002
2019,10,28,Evening,43,0.035
2019,10,28,Morning,43,0.034
2019,10,28,Night,43,0.3310000010000002
2019,10,29,Afternoon,43,0.022
2019,10,29,Evening,43,0.08
2019,10,29,Morning,43,749.4660000019987
2019,10,29,Night,43,0.2030000010000001
2019,10,30,Afternoon,43,404.0920000499996
2019,10,30,Evening,43,318.9010001009998
2019,10,30,Morning,43,136.802000005
2019,10,30,Night,43,4.395999999000001
2019,10,31,Afternoon,43,522.3909999879978
2019,10,31,Evening,43,147.35899992500012
2019,10,31,Morning,43,238.140000025
2019,10,31,Night,43,239.49900009400022
2019,11,1,Afternoon,43,0.0
2019,11,1,Evening,43,0.0
2019,11,1,Morning,43,0.0
2019,11,1,Night,43,0.246
2019,11,2,Afternoon,43,33.48500002800004
2019,11,2,Evening,43,0.0
2019,11,2,Morning,43,4.395000002999999
2019,11,2,Night,43,1.692
2019,11,3,Afternoon,43,0.0
2019,11,3,Evening,43,0.0
2019,11,3,Morning,43,0.0
2019,11,3,Night,43,0.0
2019,11,4,Afternoon,44,0.0
2019,11,4,Evening,44,9.577000001000002
2019,11,4,Morning,44,18.312000008999977
2019,11,4,Night,44,16.25000002699998
2019,11,5,Afternoon,44,0.0
2019,11,5,Evening,44,0.036
2019,11,5,Morning,44,0.0
2019,11,5,Night,44,0.0
2019,11,6,Afternoon,44,0.216
2019,11,6,Evening,44,9.487000020999977
2019,11,6,Morning,44,0.0
2019,11,6,Night,44,0.019
2019,11,7,Afternoon,44,2.621000010999998
2019,11,7,Evening,44,12.386000011
2019,11,7,Morning,44,56.24500007400023
2019,11,7,Night,44,217.06500011199967
2019,11,8,Afternoon,44,0.0
2019,11,8,Evening,44,0.10700000000000004
2019,11,8,Morning,44,0.0
2019,11,8,Night,44,2.1220000009999964
2019,11,9,Afternoon,44,0.0
2019,11,9,Evening,44,0.0
2019,11,9,Morning,44,0.0
2019,11,9,Night,44,0.0
2019,11,10,Afternoon,44,0.3330000000000001
2019,11,10,Evening,44,3.3450000049999917
2019,11,10,Morning,44,0.0
2019,11,10,Night,44,0.07400000000000001
2019,11,11,Afternoon,45,165.91500008500083
2019,11,11,Evening,45,245.76400012999972
2019,11,11,Morning,45,70.92300004000015
2019,11,11,Night,45,8.532000005999993
2019,11,12,Afternoon,45,0.218
2019,11,12,Evening,45,0.26100000300000015
2019,11,12,Morning,45,0.0
2019,11,12,Night,45,48.652000066999946
2019,11,13,Afternoon,45,3.4440000079999935
2019,11,13,Evening,45,65.09000002800026
2019,11,13,Morning,45,0.10400000000000001
2019,11,13,Night,45,0.6520000050000004
2019,11,14,Afternoon,45,0.07200000000000002
2019,11,14,Evening,45,0.0
2019,11,14,Morning,45,36.82600005300001
2019,11,14,Night,45,2.5250000039999927
2019,11,15,Afternoon,45,0.0
2019,11,15,Evening,45,0.087
2019,11,15,Morning,45,0.0
2019,11,15,Night,45,0.0
2019,11,16,Afternoon,45,0.0
2019,11,16,Evening,45,0.0
2019,11,16,Morning,45,0.0
2019,11,16,Night,45,0.0
2019,11,17,Afternoon,45,0.034
2019,11,17,Evening,45,0.10300000000000004
2019,11,17,Morning,45,0.0
2019,11,17,Night,45,0.013
2019,11,18,Afternoon,46,67.67000005800007
2019,11,18,Evening,46,1.236000000999999
2019,11,18,Morning,46,240.18099999999998
2019,11,18,Night,46,4.548000009999999
2019,11,19,Afternoon,46,3.6870000079999907
2019,11,19,Evening,46,1.2480000019999926
2019,11,19,Morning,46,1.4220000019999912
2019,11,19,Night,46,1.9700000059999865
2019,11,20,Afternoon,46,0.053000000000000005
2019,11,20,Evening,46,0.3540000030000002
2019,11,20,Morning,46,0.033
2019,11,20,Night,46,0.17500000000000013
2019,11,21,Afternoon,46,51.126000029000004
2019,11,21,Evening,46,165.04100002799993
2019,11,21,Morning,46,0.0
2019,11,21,Night,46,4.783000005
2019,11,22,Afternoon,46,0.0
2019,11,22,Evening,46,0.0
2019,11,22,Morning,46,0.0
2019,11,22,Night,46,8.210500000999975
2019,11,23,Afternoon,46,0.054
2019,11,23,Evening,46,0.12300000000000004
2019,11,23,Morning,46,0.0
2019,11,23,Night,46,0.006
2019,11,24,Afternoon,46,0.05600000000000001
2019,11,24,Evening,46,0.25700000100000014
2019,11,24,Morning,46,0.07500000100000001
2019,11,24,Night,46,0.006999999999999999
2019,11,25,Afternoon,47,0.2580000000000002
2019,11,25,Evening,47,0.25000000300000014
2019,11,25,Morning,47,3.27900000299999
2019,11,25,Night,47,0.047000000000000014
2019,11,26,Afternoon,47,0.0
2019,11,26,Evening,47,0.24400000200000013
2019,11,26,Morning,47,0.0
2019,11,26,Night,47,0.14300000100000007
2019,11,27,Afternoon,47,187.47099991100018
2019,11,27,Evening,47,0.19
2019,11,27,Morning,47,133.80499997500038
2019,11,27,Night,47,14.128000000000005
2019,11,28,Afternoon,47,0.0
2019,11,28,Evening,47,0.0
2019,11,28,Morning,47,0.0
2019,11,28,Night,47,0.0
2019,11,29,Afternoon,47,0.0
2019,11,29,Evening,47,0.0
2019,11,29,Morning,47,0.0
2019,11,29,Night,47,0.0
2019,11,30,Afternoon,47,0.0
2019,11,30,Evening,47,0.0
2019,11,30,Morning,47,0.0
2019,11,30,Night,47,0.0
2019,12,1,Afternoon,47,216.52300009399937
2019,12,1,Evening,47,28.794000043000167
2019,12,1,Morning,47,292.8639999389995
2019,12,1,Night,47,11.034000002
2019,12,2,Afternoon,48,5.5990000159999695
2019,12,2,Evening,48,0.0
2019,12,2,Morning,48,36.64700003000005
2019,12,2,Night,48,202.01200006700023
2019,12,3,Afternoon,48,0.100000001
2019,12,3,Evening,48,30.32000001200005
2019,12,3,Morning,48,0.813
2019,12,3,Night,48,0.046
2019,12,4,Afternoon,48,0.14300000200000001
2019,12,4,Evening,48,0.5530000010000002
2019,12,4,Morning,48,4.011000006999948
2019,12,4,Night,48,26.081000032000027
2019,12,5,Afternoon,48,0.37700000000000006
2019,12,5,Evening,48,0.035
2019,12,5,Morning,48,9.249000012999987
2019,12,5,Night,48,0.1
2019,12,6,Afternoon,48,0.4250000010000001
2019,12,6,Evening,48,0.019000000000000003
2019,12,6,Morning,48,267.40200003299935
2019,12,6,Night,48,55.61100007800002
2019,12,7,Afternoon,48,0.0
2019,12,7,Evening,48,0.0
2019,12,7,Morning,48,0.0
2019,12,7,Night,48,0.0
2019,12,8,Afternoon,48,0.035
2019,12,8,Evening,48,0.0
2019,12,8,Morning,48,0.0
2019,12,8,Night,48,0.0
2019,12,9,Afternoon,49,237.71800006899923
2019,12,9,Evening,49,4.8270000049999435
2019,12,9,Morning,49,105.4429999930002
2019,12,9,Night,49,27.966000010000055
2019,12,10,Afternoon,49,0.0
2019,12,10,Evening,49,0.0
2019,12,10,Morning,49,0.0
2019,12,10,Night,49,7.588000001999992
2019,12,11,Afternoon,49,1.3179999900000001
2019,12,11,Evening,49,0.0
2019,12,11,Morning,49,0.0
2019,12,11,Night,49,0.0
2019,12,12,Afternoon,49,0.0
2019,12,12,Evening,49,0.0
2019,12,12,Morning,49,0.0
2019,12,12,Night,49,0.0
2019,12,13,Afternoon,49,0.08300000000000002
2019,12,13,Evening,49,0.09500000000000004
2019,12,13,Morning,49,0.0
2019,12,13,Night,49,0.008
2019,12,14,Afternoon,49,355.3770000340003
2019,12,14,Evening,49,8.839000011999973
2019,12,14,Morning,49,727.5760000319974
2019,12,14,Night,49,92.56300004600016
2019,12,15,Afternoon,49,0.17500000000000002
2019,12,15,Evening,49,0.1700000000000001
2019,12,15,Morning,49,0.9040000000000005
2019,12,15,Night,49,0.49100001000000004
2019,12,16,Afternoon,50,0.026000000000000002
2019,12,16,Evening,50,0.07700000000000001
2019,12,16,Morning,50,0.0
2019,12,16,Night,50,0.005
2019,12,17,Afternoon,50,0.002
2019,12,17,Evening,50,0.0
2019,12,17,Morning,50,2.029000009999996
2019,12,17,Night,50,0.0
2019,12,18,Afternoon,50,3.4869999999999974
2019,12,18,Evening,50,0.0
2019,12,18,Morning,50,9.947000011000002
2019,12,18,Night,50,14.897000014999977
2019,12,19,Afternoon,50,36.42000001599996
2019,12,19,Evening,50,4.835000013999949
2019,12,19,Morning,50,25.24400001700001
2019,12,19,Night,50,1.6560000009999998
2019,12,20,Afternoon,50,0.0
2019,12,20,Evening,50,0.0
2019,12,20,Morning,50,0.021000000000000005
2019,12,20,Night,50,1.227000001999992
2019,12,21,Afternoon,50,0.19900000000000012
2019,12,21,Evening,50,0.12200000000000007
2019,12,21,Morning,50,0.0
2019,12,21,Night,50,0.0
2019,12,22,Afternoon,50,0.0
2019,12,22,Evening,50,0.16000000100000009
2019,12,22,Morning,50,0.05300000000000001
2019,12,22,Night,50,0.12900000000000006
