year,month,day,time_of_day,week,rainfall
2020,12,14,Morning,50,4.678000000000002
2020,12,14,Night,50,0.322
2020,12,15,Afternoon,50,0.0
2020,12,15,Evening,50,0.0
2020,12,15,Morning,50,2.775
2020,12,15,Night,50,6.454000004999998
2020,12,16,Afternoon,50,0.036000000000000004
2020,12,16,Evening,50,2.4229999999999974
2020,12,16,Morning,50,1.5280000009999946
2020,12,16,Night,50,0.009000000000000001
2020,12,17,Afternoon,50,0.0
2020,12,17,Evening,50,0.0
2020,12,17,Morning,50,0.09800000000000003
2020,12,17,Night,50,15.405000043999996
2020,12,18,Afternoon,50,0.09500000200000003
2020,12,18,Evening,50,0.018000000000000002
2020,12,18,Morning,50,0.0
2020,12,18,Night,50,0.005
2020,12,19,Afternoon,50,17.651000025999966
2020,12,19,Evening,50,43.63700003000023
2020,12,19,Morning,50,0.0
2020,12,19,Night,50,0.6360000000000002
2020,12,20,Afternoon,50,1.2070000029999959
2020,12,20,Evening,50,0.30800000000000005
2020,12,20,Morning,50,21.000000031000177
2020,12,20,Night,50,57.79400008300015
2020,12,21,Afternoon,51,0.0
2020,12,21,Evening,51,7.657000040999967
2020,12,21,Morning,51,0.0
2020,12,21,Night,51,0.036
2020,12,22,Afternoon,51,0.0
2020,12,22,Evening,51,0.0
2020,12,22,Morning,51,0.08400000000000005
2020,12,22,Night,51,2.1900000039999608
2020,12,23,Afternoon,51,0.0
2020,12,23,Evening,51,57.339000007999985
2020,12,23,Morning,51,0.0
2020,12,23,Night,51,0.023
2020,12,24,Afternoon,51,78.6710001180001
2020,12,24,Evening,51,232.4779998889999
2020,12,24,Morning,51,39.78900000100003
2020,12,24,Night,51,163.75700005899972
2020,12,25,Afternoon,51,19.790000008
2020,12,25,Evening,51,14.230000040999977
2020,12,25,Morning,51,48.363000082000035
2020,12,25,Night,51,209.65300024799978
2020,12,26,Afternoon,51,0.07500000100000001
2020,12,26,Evening,51,3.26300000499999
2020,12,26,Morning,51,2.319999998999994
2020,12,26,Night,51,49.97000005700008
2020,12,27,Afternoon,51,0.38400000000000006
2020,12,27,Evening,51,32.76599999800002
2020,12,27,Morning,51,0.13500001
2020,12,27,Night,51,0.537
2020,12,28,Afternoon,52,0.7360000000000001
2020,12,28,Evening,52,0.387
2020,12,28,Morning,52,43.79100003599999
2020,12,28,Night,52,194.64400009599964
2020,12,29,Afternoon,52,0.0
2020,12,29,Evening,52,0.0
2020,12,29,Morning,52,0.019
2020,12,29,Night,52,0.406
2020,12,30,Afternoon,52,134.57200009800067
2020,12,30,Evening,52,8.695000014999973
2020,12,30,Morning,52,51.39300000600005
2020,12,30,Night,52,68.17399999999999
2020,12,31,Afternoon,52,0.0
2020,12,31,Evening,52,0.0
2020,12,31,Morning,52,0.0
2020,12,31,Night,52,0.0
